data,id_data,ano,mes,dia,trimestre,semana_ano,dia_semana,nome_dia,nome_mes
2022-07-02,20220702,2022,7,2,3,26,5,Saturday,July
2022-07-03,20220703,2022,7,3,3,26,6,Sunday,July
2022-07-04,20220704,2022,7,4,3,27,0,Monday,July
2022-07-05,20220705,2022,7,5,3,27,1,Tuesday,July
2022-07-06,20220706,2022,7,6,3,27,2,Wednesday,July
2022-07-07,20220707,2022,7,7,3,27,3,Thursday,July
2022-07-08,20220708,2022,7,8,3,27,4,Friday,July
2022-07-09,20220709,2022,7,9,3,27,5,Saturday,July
2022-07-10,20220710,2022,7,10,3,27,6,Sunday,July
2022-07-11,20220711,2022,7,11,3,28,0,Monday,July
2022-07-12,20220712,2022,7,12,3,28,1,Tuesday,July
2022-07-13,20220713,2022,7,13,3,28,2,Wednesday,July
2022-07-14,20220714,2022,7,14,3,28,3,Thursday,July
2022-07-15,20220715,2022,7,15,3,28,4,Friday,July
2022-07-17,20220717,2022,7,17,3,28,6,Sunday,July
2022-07-18,20220718,2022,7,18,3,29,0,Monday,July
2022-07-19,20220719,2022,7,19,3,29,1,Tuesday,July
2022-07-20,20220720,2022,7,20,3,29,2,Wednesday,July
2022-07-21,20220721,2022,7,21,3,29,3,Thursday,July
2022-07-22,20220722,2022,7,22,3,29,4,Friday,July
2022-07-23,20220723,2022,7,23,3,29,5,Saturday,July
2022-07-24,20220724,2022,7,24,3,29,6,Sunday,July
2022-07-25,20220725,2022,7,25,3,30,0,Monday,July
2022-07-26,20220726,2022,7,26,3,30,1,Tuesday,July
2022-07-27,20220727,2022,7,27,3,30,2,Wednesday,July
2022-07-28,20220728,2022,7,28,3,30,3,Thursday,July
2022-07-29,20220729,2022,7,29,3,30,4,Friday,July
2022-07-31,20220731,2022,7,31,3,30,6,Sunday,July
2022-08-01,20220801,2022,8,1,3,31,0,Monday,August
2022-08-02,20220802,2022,8,2,3,31,1,Tuesday,August
2022-08-03,20220803,2022,8,3,3,31,2,Wednesday,August
2022-08-04,20220804,2022,8,4,3,31,3,Thursday,August
2022-08-05,20220805,2022,8,5,3,31,4,Friday,August
2022-08-06,20220806,2022,8,6,3,31,5,Saturday,August
2022-08-07,20220807,2022,8,7,3,31,6,Sunday,August
2022-08-08,20220808,2022,8,8,3,32,0,Monday,August
2022-08-09,20220809,2022,8,9,3,32,1,Tuesday,August
2022-08-10,20220810,2022,8,10,3,32,2,Wednesday,August
2022-08-11,20220811,2022,8,11,3,32,3,Thursday,August
2022-08-12,20220812,2022,8,12,3,32,4,Friday,August
2022-08-13,20220813,2022,8,13,3,32,5,Saturday,August
2022-08-14,20220814,2022,8,14,3,32,6,Sunday,August
2022-08-15,20220815,2022,8,15,3,33,0,Monday,August
2022-08-16,20220816,2022,8,16,3,33,1,Tuesday,August
2022-08-17,20220817,2022,8,17,3,33,2,Wednesday,August
2022-08-18,20220818,2022,8,18,3,33,3,Thursday,August
2022-08-19,20220819,2022,8,19,3,33,4,Friday,August
2022-08-20,20220820,2022,8,20,3,33,5,Saturday,August
2022-08-21,20220821,2022,8,21,3,33,6,Sunday,August
2022-08-22,20220822,2022,8,22,3,34,0,Monday,August
2022-08-23,20220823,2022,8,23,3,34,1,Tuesday,August
2022-08-24,20220824,2022,8,24,3,34,2,Wednesday,August
2022-08-25,20220825,2022,8,25,3,34,3,Thursday,August
2022-08-26,20220826,2022,8,26,3,34,4,Friday,August
2022-08-28,20220828,2022,8,28,3,34,6,Sunday,August
2022-08-29,20220829,2022,8,29,3,35,0,Monday,August
2022-08-30,20220830,2022,8,30,3,35,1,Tuesday,August
2022-08-31,20220831,2022,8,31,3,35,2,Wednesday,August
2022-09-01,20220901,2022,9,1,3,35,3,Thursday,September
2022-09-02,20220902,2022,9,2,3,35,4,Friday,September
2022-09-03,20220903,2022,9,3,3,35,5,Saturday,September
2022-09-04,20220904,2022,9,4,3,35,6,Sunday,September
2022-09-05,20220905,2022,9,5,3,36,0,Monday,September
2022-09-06,20220906,2022,9,6,3,36,1,Tuesday,September
2022-09-07,20220907,2022,9,7,3,36,2,Wednesday,September
2022-09-08,20220908,2022,9,8,3,36,3,Thursday,September
2022-09-09,20220909,2022,9,9,3,36,4,Friday,September
2022-09-10,20220910,2022,9,10,3,36,5,Saturday,September
2022-09-11,20220911,2022,9,11,3,36,6,Sunday,September
2022-09-12,20220912,2022,9,12,3,37,0,Monday,September
2022-09-13,20220913,2022,9,13,3,37,1,Tuesday,September
2022-09-14,20220914,2022,9,14,3,37,2,Wednesday,September
2022-09-15,20220915,2022,9,15,3,37,3,Thursday,September
2022-09-16,20220916,2022,9,16,3,37,4,Friday,September
2022-09-18,20220918,2022,9,18,3,37,6,Sunday,September
2022-09-19,20220919,2022,9,19,3,38,0,Monday,September
2022-09-20,20220920,2022,9,20,3,38,1,Tuesday,September
2022-09-21,20220921,2022,9,21,3,38,2,Wednesday,September
2022-09-22,20220922,2022,9,22,3,38,3,Thursday,September
2022-09-23,20220923,2022,9,23,3,38,4,Friday,September
2022-09-25,20220925,2022,9,25,3,38,6,Sunday,September
2022-09-26,20220926,2022,9,26,3,39,0,Monday,September
2022-09-27,20220927,2022,9,27,3,39,1,Tuesday,September
2022-09-28,20220928,2022,9,28,3,39,2,Wednesday,September
2022-09-29,20220929,2022,9,29,3,39,3,Thursday,September
2022-09-30,20220930,2022,9,30,3,39,4,Friday,September
2022-10-01,20221001,2022,10,1,4,39,5,Saturday,October
2022-10-02,20221002,2022,10,2,4,39,6,Sunday,October
2022-10-03,20221003,2022,10,3,4,40,0,Monday,October
2022-10-04,20221004,2022,10,4,4,40,1,Tuesday,October
2022-10-05,20221005,2022,10,5,4,40,2,Wednesday,October
2022-10-06,20221006,2022,10,6,4,40,3,Thursday,October
2022-10-07,20221007,2022,10,7,4,40,4,Friday,October
2022-10-08,20221008,2022,10,8,4,40,5,Saturday,October
2022-10-10,20221010,2022,10,10,4,41,0,Monday,October
2022-10-11,20221011,2022,10,11,4,41,1,Tuesday,October
2022-10-12,20221012,2022,10,12,4,41,2,Wednesday,October
2022-10-13,20221013,2022,10,13,4,41,3,Thursday,October
2022-10-14,20221014,2022,10,14,4,41,4,Friday,October
2022-10-15,20221015,2022,10,15,4,41,5,Saturday,October
2022-10-17,20221017,2022,10,17,4,42,0,Monday,October
2022-10-18,20221018,2022,10,18,4,42,1,Tuesday,October
2022-10-19,20221019,2022,10,19,4,42,2,Wednesday,October
2022-10-20,20221020,2022,10,20,4,42,3,Thursday,October
2022-10-21,20221021,2022,10,21,4,42,4,Friday,October
2022-10-22,20221022,2022,10,22,4,42,5,Saturday,October
2022-10-25,20221025,2022,10,25,4,43,1,Tuesday,October
2022-10-26,20221026,2022,10,26,4,43,2,Wednesday,October
2022-10-27,20221027,2022,10,27,4,43,3,Thursday,October
2022-10-28,20221028,2022,10,28,4,43,4,Friday,October
2022-10-29,20221029,2022,10,29,4,43,5,Saturday,October
2022-10-31,20221031,2022,10,31,4,44,0,Monday,October
2022-11-01,20221101,2022,11,1,4,44,1,Tuesday,November
2022-11-02,20221102,2022,11,2,4,44,2,Wednesday,November
2022-11-03,20221103,2022,11,3,4,44,3,Thursday,November
2022-11-04,20221104,2022,11,4,4,44,4,Friday,November
2022-11-05,20221105,2022,11,5,4,44,5,Saturday,November
2022-11-06,20221106,2022,11,6,4,44,6,Sunday,November
2022-11-07,20221107,2022,11,7,4,45,0,Monday,November
2022-11-08,20221108,2022,11,8,4,45,1,Tuesday,November
2022-11-09,20221109,2022,11,9,4,45,2,Wednesday,November
2022-11-10,20221110,2022,11,10,4,45,3,Thursday,November
2022-11-11,20221111,2022,11,11,4,45,4,Friday,November
2022-11-12,20221112,2022,11,12,4,45,5,Saturday,November
2022-11-13,20221113,2022,11,13,4,45,6,Sunday,November
2022-11-14,20221114,2022,11,14,4,46,0,Monday,November
2022-11-15,20221115,2022,11,15,4,46,1,Tuesday,November
2022-11-16,20221116,2022,11,16,4,46,2,Wednesday,November
2022-11-17,20221117,2022,11,17,4,46,3,Thursday,November
2022-11-18,20221118,2022,11,18,4,46,4,Friday,November
2022-11-19,20221119,2022,11,19,4,46,5,Saturday,November
2022-11-20,20221120,2022,11,20,4,46,6,Sunday,November
2022-11-21,20221121,2022,11,21,4,47,0,Monday,November
2022-11-22,20221122,2022,11,22,4,47,1,Tuesday,November
2022-11-23,20221123,2022,11,23,4,47,2,Wednesday,November
2022-11-24,20221124,2022,11,24,4,47,3,Thursday,November
2022-11-25,20221125,2022,11,25,4,47,4,Friday,November
2022-11-26,20221126,2022,11,26,4,47,5,Saturday,November
2022-11-28,20221128,2022,11,28,4,48,0,Monday,November
2022-11-29,20221129,2022,11,29,4,48,1,Tuesday,November
2022-11-30,20221130,2022,11,30,4,48,2,Wednesday,November
2022-12-01,20221201,2022,12,1,4,48,3,Thursday,December
2022-12-02,20221202,2022,12,2,4,48,4,Friday,December
2022-12-03,20221203,2022,12,3,4,48,5,Saturday,December
2022-12-04,20221204,2022,12,4,4,48,6,Sunday,December
2022-12-05,20221205,2022,12,5,4,49,0,Monday,December
2022-12-06,20221206,2022,12,6,4,49,1,Tuesday,December
2022-12-07,20221207,2022,12,7,4,49,2,Wednesday,December
2022-12-08,20221208,2022,12,8,4,49,3,Thursday,December
2022-12-09,20221209,2022,12,9,4,49,4,Friday,December
2022-12-11,20221211,2022,12,11,4,49,6,Sunday,December
2022-12-12,20221212,2022,12,12,4,50,0,Monday,December
2022-12-13,20221213,2022,12,13,4,50,1,Tuesday,December
2022-12-14,20221214,2022,12,14,4,50,2,Wednesday,December
2022-12-15,20221215,2022,12,15,4,50,3,Thursday,December
2022-12-16,20221216,2022,12,16,4,50,4,Friday,December
2022-12-17,20221217,2022,12,17,4,50,5,Saturday,December
2022-12-18,20221218,2022,12,18,4,50,6,Sunday,December
2022-12-19,20221219,2022,12,19,4,51,0,Monday,December
2022-12-20,20221220,2022,12,20,4,51,1,Tuesday,December
2022-12-21,20221221,2022,12,21,4,51,2,Wednesday,December
2022-12-22,20221222,2022,12,22,4,51,3,Thursday,December
2022-12-23,20221223,2022,12,23,4,51,4,Friday,December
2022-12-24,20221224,2022,12,24,4,51,5,Saturday,December
2022-12-25,20221225,2022,12,25,4,51,6,Sunday,December
2022-12-26,20221226,2022,12,26,4,52,0,Monday,December
2022-12-27,20221227,2022,12,27,4,52,1,Tuesday,December
2022-12-28,20221228,2022,12,28,4,52,2,Wednesday,December
2022-12-29,20221229,2022,12,29,4,52,3,Thursday,December
2022-12-30,20221230,2022,12,30,4,52,4,Friday,December
2022-12-31,20221231,2022,12,31,4,52,5,Saturday,December
2023-01-02,20230102,2023,1,2,1,1,0,Monday,January
2023-01-03,20230103,2023,1,3,1,1,1,Tuesday,January
2023-01-04,20230104,2023,1,4,1,1,2,Wednesday,January
2023-01-05,20230105,2023,1,5,1,1,3,Thursday,January
2023-01-06,20230106,2023,1,6,1,1,4,Friday,January
2023-01-07,20230107,2023,1,7,1,1,5,Saturday,January
2023-01-08,20230108,2023,1,8,1,1,6,Sunday,January
2023-01-09,20230109,2023,1,9,1,2,0,Monday,January
2023-01-10,20230110,2023,1,10,1,2,1,Tuesday,January
2023-01-11,20230111,2023,1,11,1,2,2,Wednesday,January
2023-01-12,20230112,2023,1,12,1,2,3,Thursday,January
2023-01-13,20230113,2023,1,13,1,2,4,Friday,January
2023-01-14,20230114,2023,1,14,1,2,5,Saturday,January
2023-01-16,20230116,2023,1,16,1,3,0,Monday,January
2023-01-17,20230117,2023,1,17,1,3,1,Tuesday,January
2023-01-18,20230118,2023,1,18,1,3,2,Wednesday,January
2023-01-19,20230119,2023,1,19,1,3,3,Thursday,January
2023-01-20,20230120,2023,1,20,1,3,4,Friday,January
2023-01-21,20230121,2023,1,21,1,3,5,Saturday,January
2023-01-22,20230122,2023,1,22,1,3,6,Sunday,January
2023-01-23,20230123,2023,1,23,1,4,0,Monday,January
2023-01-24,20230124,2023,1,24,1,4,1,Tuesday,January
2023-01-25,20230125,2023,1,25,1,4,2,Wednesday,January
2023-01-26,20230126,2023,1,26,1,4,3,Thursday,January
2023-01-27,20230127,2023,1,27,1,4,4,Friday,January
2023-01-30,20230130,2023,1,30,1,5,0,Monday,January
2023-01-31,20230131,2023,1,31,1,5,1,Tuesday,January
2023-02-01,20230201,2023,2,1,1,5,2,Wednesday,February
2023-02-02,20230202,2023,2,2,1,5,3,Thursday,February
2023-02-03,20230203,2023,2,3,1,5,4,Friday,February
2023-02-04,20230204,2023,2,4,1,5,5,Saturday,February
2023-02-05,20230205,2023,2,5,1,5,6,Sunday,February
2023-02-06,20230206,2023,2,6,1,6,0,Monday,February
2023-02-07,20230207,2023,2,7,1,6,1,Tuesday,February
2023-02-08,20230208,2023,2,8,1,6,2,Wednesday,February
2023-02-09,20230209,2023,2,9,1,6,3,Thursday,February
2023-02-10,20230210,2023,2,10,1,6,4,Friday,February
2023-02-11,20230211,2023,2,11,1,6,5,Saturday,February
2023-02-12,20230212,2023,2,12,1,6,6,Sunday,February
2023-02-13,20230213,2023,2,13,1,7,0,Monday,February
2023-02-14,20230214,2023,2,14,1,7,1,Tuesday,February
2023-02-15,20230215,2023,2,15,1,7,2,Wednesday,February
2023-02-16,20230216,2023,2,16,1,7,3,Thursday,February
2023-02-17,20230217,2023,2,17,1,7,4,Friday,February
2023-02-18,20230218,2023,2,18,1,7,5,Saturday,February
2023-02-20,20230220,2023,2,20,1,8,0,Monday,February
2023-02-22,20230222,2023,2,22,1,8,2,Wednesday,February
2023-02-23,20230223,2023,2,23,1,8,3,Thursday,February
2023-02-24,20230224,2023,2,24,1,8,4,Friday,February
2023-02-25,20230225,2023,2,25,1,8,5,Saturday,February
2023-02-26,20230226,2023,2,26,1,8,6,Sunday,February
2023-02-27,20230227,2023,2,27,1,9,0,Monday,February
2023-02-28,20230228,2023,2,28,1,9,1,Tuesday,February
2023-03-01,20230301,2023,3,1,1,9,2,Wednesday,March
2023-03-02,20230302,2023,3,2,1,9,3,Thursday,March
2023-03-03,20230303,2023,3,3,1,9,4,Friday,March
2023-03-04,20230304,2023,3,4,1,9,5,Saturday,March
2023-03-05,20230305,2023,3,5,1,9,6,Sunday,March
2023-03-06,20230306,2023,3,6,1,10,0,Monday,March
2023-03-07,20230307,2023,3,7,1,10,1,Tuesday,March
2023-03-08,20230308,2023,3,8,1,10,2,Wednesday,March
2023-03-09,20230309,2023,3,9,1,10,3,Thursday,March
2023-03-10,20230310,2023,3,10,1,10,4,Friday,March
2023-03-11,20230311,2023,3,11,1,10,5,Saturday,March
2023-03-12,20230312,2023,3,12,1,10,6,Sunday,March
2023-03-13,20230313,2023,3,13,1,11,0,Monday,March
2023-03-14,20230314,2023,3,14,1,11,1,Tuesday,March
2023-03-15,20230315,2023,3,15,1,11,2,Wednesday,March
2023-03-16,20230316,2023,3,16,1,11,3,Thursday,March
2023-03-17,20230317,2023,3,17,1,11,4,Friday,March
2023-03-19,20230319,2023,3,19,1,11,6,Sunday,March
2023-03-20,20230320,2023,3,20,1,12,0,Monday,March
2023-03-21,20230321,2023,3,21,1,12,1,Tuesday,March
2023-03-22,20230322,2023,3,22,1,12,2,Wednesday,March
2023-03-23,20230323,2023,3,23,1,12,3,Thursday,March
2023-03-24,20230324,2023,3,24,1,12,4,Friday,March
2023-03-25,20230325,2023,3,25,1,12,5,Saturday,March
2023-03-26,20230326,2023,3,26,1,12,6,Sunday,March
2023-03-27,20230327,2023,3,27,1,13,0,Monday,March
2023-03-28,20230328,2023,3,28,1,13,1,Tuesday,March
2023-03-29,20230329,2023,3,29,1,13,2,Wednesday,March
2023-03-30,20230330,2023,3,30,1,13,3,Thursday,March
2023-03-31,20230331,2023,3,31,1,13,4,Friday,March
2023-04-01,20230401,2023,4,1,2,13,5,Saturday,April
2023-04-02,20230402,2023,4,2,2,13,6,Sunday,April
2023-04-03,20230403,2023,4,3,2,14,0,Monday,April
2023-04-04,20230404,2023,4,4,2,14,1,Tuesday,April
2023-04-05,20230405,2023,4,5,2,14,2,Wednesday,April
2023-04-06,20230406,2023,4,6,2,14,3,Thursday,April
2023-04-07,20230407,2023,4,7,2,14,4,Friday,April
2023-04-08,20230408,2023,4,8,2,14,5,Saturday,April
2023-04-09,20230409,2023,4,9,2,14,6,Sunday,April
2023-04-10,20230410,2023,4,10,2,15,0,Monday,April
2023-04-11,20230411,2023,4,11,2,15,1,Tuesday,April
2023-04-12,20230412,2023,4,12,2,15,2,Wednesday,April
2023-04-13,20230413,2023,4,13,2,15,3,Thursday,April
2023-04-14,20230414,2023,4,14,2,15,4,Friday,April
2023-04-15,20230415,2023,4,15,2,15,5,Saturday,April
2023-04-16,20230416,2023,4,16,2,15,6,Sunday,April
2023-04-17,20230417,2023,4,17,2,16,0,Monday,April
2023-04-18,20230418,2023,4,18,2,16,1,Tuesday,April
2023-04-19,20230419,2023,4,19,2,16,2,Wednesday,April
2023-04-20,20230420,2023,4,20,2,16,3,Thursday,April
2023-04-21,20230421,2023,4,21,2,16,4,Friday,April
2023-04-22,20230422,2023,4,22,2,16,5,Saturday,April
2023-04-23,20230423,2023,4,23,2,16,6,Sunday,April
2023-04-24,20230424,2023,4,24,2,17,0,Monday,April
2023-04-25,20230425,2023,4,25,2,17,1,Tuesday,April
2023-04-26,20230426,2023,4,26,2,17,2,Wednesday,April
2023-04-27,20230427,2023,4,27,2,17,3,Thursday,April
2023-04-28,20230428,2023,4,28,2,17,4,Friday,April
2023-04-29,20230429,2023,4,29,2,17,5,Saturday,April
2023-04-30,20230430,2023,4,30,2,17,6,Sunday,April
2023-05-01,20230501,2023,5,1,2,18,0,Monday,May
2023-05-02,20230502,2023,5,2,2,18,1,Tuesday,May
2023-05-03,20230503,2023,5,3,2,18,2,Wednesday,May
2023-05-04,20230504,2023,5,4,2,18,3,Thursday,May
2023-05-05,20230505,2023,5,5,2,18,4,Friday,May
2023-05-06,20230506,2023,5,6,2,18,5,Saturday,May
2023-05-07,20230507,2023,5,7,2,18,6,Sunday,May
2023-05-08,20230508,2023,5,8,2,19,0,Monday,May
2023-05-09,20230509,2023,5,9,2,19,1,Tuesday,May
2023-05-10,20230510,2023,5,10,2,19,2,Wednesday,May
2023-05-11,20230511,2023,5,11,2,19,3,Thursday,May
2023-05-12,20230512,2023,5,12,2,19,4,Friday,May
2023-05-13,20230513,2023,5,13,2,19,5,Saturday,May
2023-05-14,20230514,2023,5,14,2,19,6,Sunday,May
2023-05-15,20230515,2023,5,15,2,20,0,Monday,May
2023-05-16,20230516,2023,5,16,2,20,1,Tuesday,May
2023-05-17,20230517,2023,5,17,2,20,2,Wednesday,May
2023-05-18,20230518,2023,5,18,2,20,3,Thursday,May
2023-05-19,20230519,2023,5,19,2,20,4,Friday,May
2023-05-21,20230521,2023,5,21,2,20,6,Sunday,May
2023-05-22,20230522,2023,5,22,2,21,0,Monday,May
2023-05-23,20230523,2023,5,23,2,21,1,Tuesday,May
2023-05-24,20230524,2023,5,24,2,21,2,Wednesday,May
2023-05-25,20230525,2023,5,25,2,21,3,Thursday,May
2023-05-26,20230526,2023,5,26,2,21,4,Friday,May
2023-05-28,20230528,2023,5,28,2,21,6,Sunday,May
2023-05-29,20230529,2023,5,29,2,22,0,Monday,May
2023-05-30,20230530,2023,5,30,2,22,1,Tuesday,May
2023-05-31,20230531,2023,5,31,2,22,2,Wednesday,May
2023-06-01,20230601,2023,6,1,2,22,3,Thursday,June
2023-06-02,20230602,2023,6,2,2,22,4,Friday,June
2023-06-03,20230603,2023,6,3,2,22,5,Saturday,June
2023-06-04,20230604,2023,6,4,2,22,6,Sunday,June
2023-06-05,20230605,2023,6,5,2,23,0,Monday,June
2023-06-06,20230606,2023,6,6,2,23,1,Tuesday,June
2023-06-07,20230607,2023,6,7,2,23,2,Wednesday,June
2023-06-08,20230608,2023,6,8,2,23,3,Thursday,June
2023-06-09,20230609,2023,6,9,2,23,4,Friday,June
2023-06-10,20230610,2023,6,10,2,23,5,Saturday,June
2023-06-11,20230611,2023,6,11,2,23,6,Sunday,June
2023-06-12,20230612,2023,6,12,2,24,0,Monday,June
2023-06-13,20230613,2023,6,13,2,24,1,Tuesday,June
2023-06-14,20230614,2023,6,14,2,24,2,Wednesday,June
2023-06-15,20230615,2023,6,15,2,24,3,Thursday,June
2023-06-16,20230616,2023,6,16,2,24,4,Friday,June
2023-06-18,20230618,2023,6,18,2,24,6,Sunday,June
2023-06-19,20230619,2023,6,19,2,25,0,Monday,June
2023-06-20,20230620,2023,6,20,2,25,1,Tuesday,June
2023-06-21,20230621,2023,6,21,2,25,2,Wednesday,June
2023-06-22,20230622,2023,6,22,2,25,3,Thursday,June
2023-06-23,20230623,2023,6,23,2,25,4,Friday,June
2023-06-24,20230624,2023,6,24,2,25,5,Saturday,June
2023-06-25,20230625,2023,6,25,2,25,6,Sunday,June
2023-06-26,20230626,2023,6,26,2,26,0,Monday,June
2023-06-27,20230627,2023,6,27,2,26,1,Tuesday,June
2023-06-28,20230628,2023,6,28,2,26,2,Wednesday,June
2023-06-29,20230629,2023,6,29,2,26,3,Thursday,June
2023-06-30,20230630,2023,6,30,2,26,4,Friday,June
2023-07-01,20230701,2023,7,1,3,26,5,Saturday,July
2023-07-02,20230702,2023,7,2,3,26,6,Sunday,July
2023-07-03,20230703,2023,7,3,3,27,0,Monday,July
2023-07-04,20230704,2023,7,4,3,27,1,Tuesday,July
2023-07-05,20230705,2023,7,5,3,27,2,Wednesday,July
2023-07-06,20230706,2023,7,6,3,27,3,Thursday,July
2023-07-07,20230707,2023,7,7,3,27,4,Friday,July
2023-07-08,20230708,2023,7,8,3,27,5,Saturday,July
2023-07-09,20230709,2023,7,9,3,27,6,Sunday,July
2023-07-10,20230710,2023,7,10,3,28,0,Monday,July
2023-07-11,20230711,2023,7,11,3,28,1,Tuesday,July
2023-07-12,20230712,2023,7,12,3,28,2,Wednesday,July
2023-07-13,20230713,2023,7,13,3,28,3,Thursday,July
2023-07-14,20230714,2023,7,14,3,28,4,Friday,July
2023-07-15,20230715,2023,7,15,3,28,5,Saturday,July
2023-07-16,20230716,2023,7,16,3,28,6,Sunday,July
2023-07-17,20230717,2023,7,17,3,29,0,Monday,July
2023-07-18,20230718,2023,7,18,3,29,1,Tuesday,July
2023-07-19,20230719,2023,7,19,3,29,2,Wednesday,July
2023-07-20,20230720,2023,7,20,3,29,3,Thursday,July
2023-07-21,20230721,2023,7,21,3,29,4,Friday,July
2023-07-22,20230722,2023,7,22,3,29,5,Saturday,July
2023-07-23,20230723,2023,7,23,3,29,6,Sunday,July
2023-07-24,20230724,2023,7,24,3,30,0,Monday,July
2023-07-25,20230725,2023,7,25,3,30,1,Tuesday,July
2023-07-26,20230726,2023,7,26,3,30,2,Wednesday,July
2023-07-27,20230727,2023,7,27,3,30,3,Thursday,July
2023-07-28,20230728,2023,7,28,3,30,4,Friday,July
2023-07-29,20230729,2023,7,29,3,30,5,Saturday,July
2023-07-30,20230730,2023,7,30,3,30,6,Sunday,July
2023-07-31,20230731,2023,7,31,3,31,0,Monday,July
2023-08-01,20230801,2023,8,1,3,31,1,Tuesday,August
2023-08-02,20230802,2023,8,2,3,31,2,Wednesday,August
2023-08-03,20230803,2023,8,3,3,31,3,Thursday,August
2023-08-04,20230804,2023,8,4,3,31,4,Friday,August
2023-08-05,20230805,2023,8,5,3,31,5,Saturday,August
2023-08-06,20230806,2023,8,6,3,31,6,Sunday,August
2023-08-07,20230807,2023,8,7,3,32,0,Monday,August
2023-08-08,20230808,2023,8,8,3,32,1,Tuesday,August
2023-08-09,20230809,2023,8,9,3,32,2,Wednesday,August
2023-08-10,20230810,2023,8,10,3,32,3,Thursday,August
2023-08-11,20230811,2023,8,11,3,32,4,Friday,August
2023-08-12,20230812,2023,8,12,3,32,5,Saturday,August
2023-08-13,20230813,2023,8,13,3,32,6,Sunday,August
2023-08-14,20230814,2023,8,14,3,33,0,Monday,August
2023-08-15,20230815,2023,8,15,3,33,1,Tuesday,August
2023-08-16,20230816,2023,8,16,3,33,2,Wednesday,August
2023-08-17,20230817,2023,8,17,3,33,3,Thursday,August
2023-08-18,20230818,2023,8,18,3,33,4,Friday,August
2023-08-19,20230819,2023,8,19,3,33,5,Saturday,August
2023-08-20,20230820,2023,8,20,3,33,6,Sunday,August
2023-08-21,20230821,2023,8,21,3,34,0,Monday,August
2023-08-22,20230822,2023,8,22,3,34,1,Tuesday,August
2023-08-23,20230823,2023,8,23,3,34,2,Wednesday,August
2023-08-24,20230824,2023,8,24,3,34,3,Thursday,August
2023-08-25,20230825,2023,8,25,3,34,4,Friday,August
2023-08-26,20230826,2023,8,26,3,34,5,Saturday,August
2023-08-27,20230827,2023,8,27,3,34,6,Sunday,August
2023-08-28,20230828,2023,8,28,3,35,0,Monday,August
2023-08-29,20230829,2023,8,29,3,35,1,Tuesday,August
2023-08-30,20230830,2023,8,30,3,35,2,Wednesday,August
2023-08-31,20230831,2023,8,31,3,35,3,Thursday,August
2023-09-01,20230901,2023,9,1,3,35,4,Friday,September
2023-09-02,20230902,2023,9,2,3,35,5,Saturday,September
2023-09-03,20230903,2023,9,3,3,35,6,Sunday,September
2023-09-04,20230904,2023,9,4,3,36,0,Monday,September
2023-09-05,20230905,2023,9,5,3,36,1,Tuesday,September
2023-09-06,20230906,2023,9,6,3,36,2,Wednesday,September
2023-09-07,20230907,2023,9,7,3,36,3,Thursday,September
2023-09-08,20230908,2023,9,8,3,36,4,Friday,September
2023-09-09,20230909,2023,9,9,3,36,5,Saturday,September
2023-09-10,20230910,2023,9,10,3,36,6,Sunday,September
2023-09-11,20230911,2023,9,11,3,37,0,Monday,September
2023-09-12,20230912,2023,9,12,3,37,1,Tuesday,September
2023-09-13,20230913,2023,9,13,3,37,2,Wednesday,September
2023-09-14,20230914,2023,9,14,3,37,3,Thursday,September
2023-09-15,20230915,2023,9,15,3,37,4,Friday,September
2023-09-16,20230916,2023,9,16,3,37,5,Saturday,September
2023-09-17,20230917,2023,9,17,3,37,6,Sunday,September
2023-09-18,20230918,2023,9,18,3,38,0,Monday,September
2023-09-19,20230919,2023,9,19,3,38,1,Tuesday,September
2023-09-20,20230920,2023,9,20,3,38,2,Wednesday,September
2023-09-21,20230921,2023,9,21,3,38,3,Thursday,September
2023-09-22,20230922,2023,9,22,3,38,4,Friday,September
2023-09-23,20230923,2023,9,23,3,38,5,Saturday,September
2023-09-24,20230924,2023,9,24,3,38,6,Sunday,September
2023-09-25,20230925,2023,9,25,3,39,0,Monday,September
2023-09-26,20230926,2023,9,26,3,39,1,Tuesday,September
2023-09-27,20230927,2023,9,27,3,39,2,Wednesday,September
2023-09-28,20230928,2023,9,28,3,39,3,Thursday,September
2023-09-29,20230929,2023,9,29,3,39,4,Friday,September
2023-10-01,20231001,2023,10,1,4,39,6,Sunday,October
2023-10-02,20231002,2023,10,2,4,40,0,Monday,October
2023-10-03,20231003,2023,10,3,4,40,1,Tuesday,October
2023-10-04,20231004,2023,10,4,4,40,2,Wednesday,October
2023-10-05,20231005,2023,10,5,4,40,3,Thursday,October
2023-10-06,20231006,2023,10,6,4,40,4,Friday,October
2023-10-07,20231007,2023,10,7,4,40,5,Saturday,October
2023-10-08,20231008,2023,10,8,4,40,6,Sunday,October
2023-10-09,20231009,2023,10,9,4,41,0,Monday,October
2023-10-10,20231010,2023,10,10,4,41,1,Tuesday,October
2023-10-11,20231011,2023,10,11,4,41,2,Wednesday,October
2023-10-12,20231012,2023,10,12,4,41,3,Thursday,October
2023-10-13,20231013,2023,10,13,4,41,4,Friday,October
2023-10-14,20231014,2023,10,14,4,41,5,Saturday,October
2023-10-15,20231015,2023,10,15,4,41,6,Sunday,October
2023-10-16,20231016,2023,10,16,4,42,0,Monday,October
2023-10-17,20231017,2023,10,17,4,42,1,Tuesday,October
